id,title,info_text
281370,Cob Balkplein 32,"Senioren 3-kamerappartement met lift op de 2e etage.Indeling: Bij binnenkomst in de hal is de toegang tot de slaapkamer annex werkkamer en badkamer met douche en toilet. De woonkamer heeft een half open keuken en vanuit de woonkamer is het inpandige balkon en de 2e slaapkamer bereikbaar. Vanuit de slaapkamer is ook toegang naar de badkamer. Er is een losse berging aanwezig en een gemeenschappelijke tuin.Omgeving: Cothen is een rustig dorp gelegen aan de Kromme Rijn die loopt van Wijk bij Duurstede naar Utrecht. De omgeving leent zich voor prachtige fietstochten of wandelingen. Ieder jaar is er in Cothen een landelijk bekend kersenfestival. In het dorp is een bakker, supermarkt, snackbar en restaurant met gezellig terras. Het gezondheidscentrum heeft een tandarts, huisarts, fysiotherapeut en een pedicure. Ook is er een bibliotheek. Voor een uitgebreidere winkelvoorziening bent u met de auto in enkele minuten in het mooie stadje Wijk bij Duurstede met een ruim winkelaanbod en restaurants. De A12 en het station in Bunnik of Driebergen-Zeist is binnen 15 autominuten bereikbaar. Er zijn uitstekende busverbindingen naar de omliggende dorpen.Datum sleutelsWordt u de nieuwe huurder? Dan laten we zo snel mogelijk weten wanneer u de sleutels krijgt.PlattegrondDe woning kan anders zijn dan de eventueel getoonde plattegrond. Als er een plattegrond beschikbaar is vindt u deze onder ‘downloads’."
280598,Columbuslaan 73,"Deze 4 kamer woning bevindt zich op de 3de verdieping en beschikt over een balkon gelegen in de wijk Kanaleneiland. Let op: er is geen lift in het complex. Het is een gehorig complex. Er heeft recent grootschalig onderhoud plaatsgevonden. De woning beschikt daardoor over een nieuwe badkamer, toilet en keuken, zonnepanelen, een warmtewinner in combinatie met de CV ketel, een Toon. Overal is HR++ glas met ventilatieroosters en mechanische ventilatie. De woning heeft een eigen berging op de begane grond. Dichtbij scholen, winkels, openbaar vervoer en uitvalswegen.Let op: de huurprijzen en inkomensgrenzen veranderen per 1 januari 2025.Aan deze advertentie kunnen geen rechten worden ontleend.  "
280878,Piet Fransenlaan 196,"LET OP: Voordat je een woning gaat huren, adviseren we je om een offerte op te vragen voor de energiekosten bij een energieleverancier. Houd hierbij rekening met het energielabel van de woning, dit kan invloed hebben op je verbruik. Met deze informatie kun je beter inschatten wat je totale vaste lasten worden voor de aangeboden woning.Klein appartement in de Oosterparkwijk, geschikt voor 1 of 2 personen. De woning is energiezuinig en is per lift bereikbaar. Het balkon ligt op het noordoosten. Ieder appartement heeft een eigen fietsenberging in de kelder. InkomenseisMinimaal inkomen voor deze woning:• Voor 1 persoon: € 27.725,-• Voor 1 persoon met AOW: € 27.225,-• Voor 2 of meer personen (inclusief inwonende kinderen): € 37.625,-• Voor 2 of meer personen met AOW: € 36.675,-Maximaal inkomen voor deze woning (dit geldt niet voor wijkvernieuwingsurgenties en rolstoelindicaties):• Voor 1 persoon € 47.699,-• Voor 2 of meer personen € 52.671,-Meer algemene informatie over inkomensregels vind je hier.OvernameEr is eventuele overname van laminaat in de hele woning en luxaflex in de woonkamer en slaapkamer.ParkerenHet is mogelijk een parkeerplaats bij de woning te huren. Er zijn 5 parkeerplaatsen beschikbaar. Kijk op www.nijestee.nl of er een parkeerplaats beschikbaar is. Informatie over parkeren in de wijk is hier te vinden.  LotingAls een woning 10 keer wordt geweigerd bieden we de woning mogelijk via loting aan. Deze optie vind je in WoningNet. Bij loting is de opgebouwde wachttijd niet van belang. "
280710,mt. Lincolnweg 22 L 10,"Let op! Plattegrond kan afwijken van de werkelijkheid.Let op! Voor deze woning kan geen huurtoeslag worden aangevraagd.Let op! Deze woning is niet bestemd voor studenten. Beschrijving woning:2-kamerwoning met inbouw vaatwasser, inbouw keramische kookplaat en afzuigkap.Gemeenschappelijke fietsenstalling op de 1e verdieping. Gemeenschappelijke tuin op de 2e verdieping.Laminaat ter overname. Kenmerken woning:De woning:De woning is voorzien van energielabel AAansluiting keuken: Perilex 2-faseSoort woning: galerijflatBuitenruimte: geenheeft een open keukenBerging: ja nummer 17wordt ontsloten via portiek en is wel bereikbaar met liftheeft stadsverwarmingheeft een woonkamerheeft een slaapkamerWasmachine aansluiting in de badkamerToilet: apartBeglazing: dubbele beglazing In de buurt:ligt in de nabijheid van supermarkt, natuur en veer NDSM Afval en parkeren:Benieuwd waar u huisafval kan laten?Klik hier voor meer informatie over huisvuil in AmsterdamKlik hier voor meer informatie over huisvuil in Diemen.Benieuwd of er een parkeermogelijkheid is bij deze woning? Let op: bij sommige woningen is een parkeervergunning niet toegestaan.Klik hier voor meer informatie over parkeervergunningen in de gemeente AmsterdamKlik hier voor meer informatie over parkeervergunningen in de gemeente Diemen Technische staat van onze woningen:We leveren de woning volgens de Lieven de Key standaard op. Houd er rekening mee dat u zelf nog wat aan de woning moet doen. Denk hierbij aan schilderen van de muren en plafonds en het leggen van een vloer. Kijk hier voor de kwaliteitseisen van Lieven de Key en hoe wij een woning opleveren. Aanvullende voorwaarden:Waarborgsom:Lieven de Key brengt een waarborgsom ter hoogte van €808,- in rekening. Deze waarborgsom betaalt u samen met de eerste huur vóór ondertekening van de huurovereenkomst. Verzamel alvast uw gegevens:Wordt u uitgenodigd voor de bezichtiging? Verzamel dan alvast uw gegevens. Wacht niet totdat u de eerste kandidaat bent. Deze documenten moet u straks aanleveren:1. Verklaring kandidaat (verplicht document)2. Inkomensverklaring van de belastingdienst (verplicht document)3. Verhuurdersverklaring: woont u nog thuis? Dan hoeft u dit document niet aan te leveren.4. Uittreksel Basisregistratie Personen (BRP) van de gemeente waar u nu woont: woont u in Amsterdam? Dan hoef u dit document niet aan te leveren. Kijk voor meer informatie over deze documenten op onze website: https://lievendekey.nl/socialehuurwoning"
280706,Virgohof 2,"Portiekflat met drie kamers op de 1e etage in Tuindorp Oostzaan in Amsterdam Noord WoningGesloten keukenBadkamer en toilet samenWasmachineaansluiting in de bergingLeef en contactgeluidenGeen bovenburenBalkon aanwezig, ligging op het NoordenBerging aanwezigLift aanwezigIn de buurtOpenbaar vervoerScholenWinkelsParkenuitvalswegenGratis parkerenVerzamel alvast uw gegevens Krijgt u een uitnodiging om deze woning te bekijken en wilt u komen kijken? Verzamel dan alvast uw gegevens voor Ymere.  Want als u de woning komt bekijken en daarna laat weten dat u deze wilt huren, moet u uw gegevens de volgende werkdag voor 12.00 uur aanleveren. Ook als u niet kandidaat nummer 1 bent levert u de gevraagde documenten in!  Kijk op onzeâ¯websiteâ¯of in deze  Folder  watâ¯u moet aanleveren. Levert u uw gegevens niet op tijd aan? Dan krijgt u geen aanbod. U kunt de woning dan niet meer huren.   BezichtigingKandidatennummer 1 t/m 10 worden uitgenodigd voor een bezichtiging op 13 december 2024 om 12:00 uur, wees op tijd. Als u geen uitnodiging heeft dan kan u niet komen bezichtigen. Deze datum is onder voorbehoud u krijgt een notificatie per mail als de datum wijzigt.Tot slotDe oplevering van de woning kan afwijken van de advertentietekst, de plattegrond, de foto’s en de bezichtiging in verband met eventuele werkzaamheden."
280643,De Prins 48,"Fijne seniorenwoning midden in het centrum van Driebergen. Op loopafstand heerlijk uw boodschapjes doen, en alle voorzieningen om de hoek. Dan zit u in deze woning goed!. Het is een appartment op de 2e etage. Er is een lift aanwezig, maar bevindt zich wel aan de andere kant van het complex. Rondom het complex is ook voldoende parkeergelegenheid. En de bushalte zit vlak bij de centrale ingang. "
281245,"Cluster 1 De Bas: 4-kamer €870,07","Bent u op zoek naar een ruime en comfortabele nieuwbouwwoning waar buren naar elkaar omkijken? In de gezellige wijk Ondiep worden naar verwachting half maart 2025 78 appartementen aan de Omloop en Anton Geesinkstraat opgeleverd.   Goede buren In De Bas woont u samen met elkaar. Komt u buren tegen, dan groet u elkaar. Als iemand lang zijn vuilniszak voor de deur laat staan, vraagt u vriendelijk of diegene de zak weg wil gooien. Heeft u uw buren al een week niet gezien? Bel even aan om te vragen hoe het gaat. Samen met uw buren zorgt u ervoor dat u prettig woont in De Bas.  Buurt  Appartementencomplex De Bas ligt aan de Omloop, in de gezellige volkswijk Ondiep. Boonzaaijer en slagerij Blankenstijn praktisch om de hoek. Mocht u de stad in willen voor een borreltje, hapje of een boodschap, dan fietst u binnen tien minuten naar de Neude of de Oudegracht. Op zoek naar ontspanning? Binnen enkele minuten loopt u naar de oevers van de Vecht om te wandelen, hard te lopen of om met de fiets de natuur op te zoeken. Voor autobezitters zijn de uitvalswegen richting de Ring Utrecht uitstekend te bereiken en is er in Ondiep voldoende betaalde parkeergelegenheid. Tot slot brengt de nabijgelegen bushalte u snel naar Utrecht Centraal. Indeling U komt binnen via de hal. De woning heeft een woonkamer, open keuken waar u elektrisch kunt koken, een of meerdere slaapkamers, een badkamer, een apart toilet en een inpandige berging.   Let op: de appartementen zijn gasloos. Dit betekent dat de woningen via elektrische radiatoren worden verwarmd en dat u elektrisch kookt. Ook het water wordt elektrisch verwarmd. U verbruikt hierdoor extra elektra, maar betaalt dus niet meer voor gas. De vaste kosten (vastrecht) zijn om deze reden hoger dan u misschien gewend bent.  Elektriciteitsaansluiting  De woningen zijn aangesloten op een grote huisaansluiting van 3 x 35A. Dat is nodig vanwege de grote elektrische apparaten zoals het doorstroomtoestel. Let op: de vaste kosten (vastrecht) van een grote huisaansluiting van 3 x 35A zijn ruim € 100,- per maand hoger dan de standaard huisaansluiting. Deze kosten zijn misschien hoger dan u bent gewend. U betaalt het vastrecht aan uw energieleverancier.   Technische staat Bij nieuwbouwwoningen worden vloeren en muren kaal opgeleverd. Houd dus rekening met werkzaamheden zoalsâ¯het leggen van vloeren, behangen van muren en schilderwerk. In onze brochure “goed voorbereid een woning bezichtigen” leest u welke klussen voor uzelf zijn en welke Woonin voor u doet.   Informatiebijeenkomst  De definitieve nieuwe huurders nodigen wij uit voor een informatiebijeenkomst. Deze bijeenkomst vindt plaats in januari. Tijdens de bijeenkomst krijgt u een goed beeld van De Bas en alles wat erbij komt kijken. Bovendien kunt u tijdens de informatiebijeenkomst volop vragen stellen en kunt u beter bepalen of het wonen in De Bas bij u past. Let op: deze informatiebijeenkomst is verplicht Meer informatie vindt u op https://www.woonin.nl/projecten/de-omloop-en-laan-van-chartroise/ .     Bijzonderheden:  Het plaatsen van een schotelantenne is niet toegestaan bij deze woning  Er is geen individuele berging buiten de woning  Het complex heeft op de begane grond een gezamenlijke fietsenstalling, waar ook elektrische fietsen kunnen worden opgeladen.   Ook is er ruimte om scootmobielen te stallen.  Er zijn 12 parkeerplaatsen beschikbaar. Deze worden onder geïnteresseerden verloot. Bij acceptatie van de woning kunt u aangeven of u hier interesse in geeft. Let op: om in aanmerking te komen voor een parkeerplek moet u in bezit zijn van een eigen auto. Voor het gebied Nijenoord e.o. geldt nu nog deels betaald parkeren. U kunt bij de gemeente Utrecht een parkeervergunning aanvragen voor een parkeerplaats in het openbaar gebied. Er is geen garantie dat deze ook wordt verleend. Dit hangt af van het aantal nog beschikbare parkeervergunningen. Voor meer informatie over het aanvragen van een vergunning, kunt u terecht op: www.pki.utrecht.nl. "
280931,Loefzijde 52,"Binnenkort beschikbaar driekamerwoning op de tweede etage, gelegen in Rijsenhout Dorp. Geschikt voor jongeren vanaf 23 tot 28 jaar. WoningGalerijflatOpen keukenBadkamer en toilet apartWasmachine-aansluiting in de badkamerGehorigheid; mogelijk leef- en contactgeluiden. Let op: Schiphol kan geluidshinder veroorzakenBalkonGeen bovenburenBergingBijzonderhedenLet op: betreft een jongerenwoning; inwonende kinderen niet toegestaan Staat van de woning Ymere levert iedere woning op met basiskwaliteit: schoon, heel en veilig.Wat moet u aan de woning doen?Houdt er rekening mee dat u zelf nog het een en ander moet doen om de woning naar uw smaak te maken. Denk hierbij aan het leggen van ondervloeren en vloeren (minimaal 10 decibel reducerend), schilderen en behangen van de wanden en plafonds.In de buurtOv: beperkt. Voor meer informatie hierover zie 9292.nlScholen: basisschoolSupermarktUitvalswegenGratis parkerenBezichtigingâ¯ Kandidatennummer 1 t/m 10 worden uitgenodigd voor een bezichtiging. Alsâ¯u geen uitnodiging heeft ontvangen, dan kan u niet komen bezichtigen. Deze datum is onder voorbehoud. U krijgt een notificatie per mail als de datum wijzigt.â¯â¯  Verzamel alvast uw gegevens  Wordt u uitgenodigd voor de bezichtiging en heeft u interesse in de woning? Dan kunt u zelf het proces versnellen door alvast uw gegevens te verzamelen. Wacht niet totdat u de eerste kandidaat bent.  Kijk op onze website wat u moet aanleveren.  Tot slot De oplevering van de woning kan afwijken van de advertentietekst, de plattegrond, de foto’s en de bezichtiging in verband met eventuele werkzaamheden. "
281320,Johan van Oldenbarneveltlaan 303,"De woningDriekamer appartement op de eerste etage in het seniorencomplex Hofwijck. Via de hal komt u in de woonkamer met open keuken, de badkamer en de slaapkamers. De badkamer is zowel via de gang als de slaapkamer te bereiken. De woning heeft een balkon. In de buurt is een supermarkt.Houd u rekening met extra kosten voor het huren van de boiler."
280927,Klarenburg 79,"Beschikbaar: galerijwoning met 3 kamers op de 2e verdieping in Osdorp in Amsterdam Nieuw-West, seniorenwoning. Woning:Woonkamer aan de achterzijde van de woning1 slaapkamer aan de voorzijde en 1 slaapkamer aan de achterzijde van de woningHalf open keukenKoken op elektraGeen aansluiting voor vaatwasserMechanische ventilatieBalkon, bereikbaar vanuit de woonkamer (inpandig balkon)Lichte woningWasmachine aansluiting in de badkamerToilet in de halStadswarmteRamen dubbel glasGehorige woningLift aanwezig Woonomgeving:Woning op de 2e verdiepingComplex bestaat uit 9 woonlagenBerging van ongeveer 5 m2Winkels, cafés en restaurants aanwezig in de omgevingGelegen in Osdorp-Oost  in Amsterdam Nieuw-WestBetaald parkeren in de directe omgevingOpenbaar vervoer bereikbaar op loopafstandBetreft een volledige seniorenflat. Er worden door diverse organisaties in de wijk activiteiten aangeboden in de ontmoetingsruimte onderin de flatZie ook tabblad Buurt Opleverstaat:Wij leveren de woning volgens Alliantie-standaard opHoud er rekening mee dat u zelf nog wat aan de woning moet doen, denk aan schilderen van de muren en plafonds en het leggen van een vloer."
280771,Eilardaheerd 49,Eengezinswoning met 3 slaapkamers en een achtertuin. De woning is voorzien van een open keuken. 
281033,Maassluisstraat 630 H,"Let op! Plattegrond kan afwijken van de werkelijkheid.  Let op! Voor deze woning kan geen huurtoeslag worden aangevraagd  Let op! Deze woning is niet bestemd voor studenten.   Lichte woning op de begane grond.Voorzien van HR  cv-ketel, dubbel glas. Ruime tuin plus nog een ruime berging buiten de woning. Koken kan alleen elektrisch. Complex ligt in en een rustige wijk dicht bij diverse OV voorzieningen en winkelcentrum Delflandplein.Let op in de wanden asbest plaatjes zitten dus er mag niet geboord worden in de bouwmuren.Let op dit complex wordt of gesloopt of gerenoveerd in de toekomst dus geen grote investeringen op de woning doen.Zoals de woning is zo wordt hij verhuurd. Kenmerken woning:energielabel CElektrisch koken met perilex aansluiting (2 fase)Buitenruimte: tuinheeft een aparte keukenBerging: een berging benedenniet bereikbaar met liftheeft een individuele cvToilet: in badkamerBeglazing: dubbele beglazingAansluiting wasmachine: badkamerDe overige kenmerken van de woning zijn helemaal onderaan te vinden. In de buurt:ligt in de nabijheid van winkels, voorzieningen en openbaar vervoer Afval en parkeren:Benieuwd waar u huisafval kan laten?Klik hier voor meer informatie over huisvuil in AmsterdamBenieuwd of er een parkeermogelijkheid is bij deze woning? Let op: bij sommige woningen is een parkeervergunning niet toegestaan.Klik hier voor meer informatie over parkeervergunningen in de gemeente AmsterdamTechnische staat van onze woningenWe leveren de woning volgens de Lieven de Key standaard op. Houd er rekening mee dat u zelf nog wat aan de woning moet doen. Denk hierbij bijvoorbeeld aan behangen en schilderen en het leggen van een vloer. Kijk hier voor de kwaliteitseisen van Lieven de Key en hoe wij een woning opleveren. Aanvullende voorwaarden WaarborgsomLieven de Key brengt een waarborgsom ter hoogte van €808,- in rekening. Deze waarborgsom betaalt u samen met de eerste huur vóór ondertekening van de huurovereenkomst. Verzamel alvast uw gegevensWordt u uitgenodigd voor de bezichtiging? Verzamel dan alvast uw gegevens. Wacht niet totdat u de eerste kandidaat bent. Deze documenten moet u straks aanleveren: Verklaring kandidaat (verplicht document) Inkomensverklaring van de belastingdienst (verplicht document) Verhuurdersverklaring: woont u nog thuis? Dan hoeft u dit document niet aan te leveren. Uittreksel Basisregistratie Personen (BRP) van de gemeente waar u nu woont: woont u in Amsterdam? Dan hoef u dit document niet aan te leveren.  Kijk voor meer informatie over deze documenten op onze website: https://lievendekey.nl/socialehuurwoning"
281571,Nova Zemblastraat 154,"Let op! Plattegrond kan afwijken van werkelijkheid.Let op! Voor deze woning kan geen huurtoeslag worden aangevraagd. Let op! Deze woning is niet bestemd voor studenten. Beschrijving woningOp loop afstand van het Westerpark. In de levendige Spaarndammerbuurt bevindt zich deze ruime 2 kamer woning met leuke tuin.Kenmerken woning:energielabel Bniet bereikbaar met liftaparte keuken ruim 6m21 slaapkamer ruim 8 m2Woonkamer ruim 20 m2elektrisch koken met perilex aansluiting (2 fase)aansluiting wasmachine in de keukenindividuele cv combi-keteltoilet apartgehorige woningbeschutte tuin met geen achteromgeen zolder/bergingDe overige kenmerken van de woning zijn helemaal onderaan te vinden. In de buurt:winkelsvoorzieningenopenbaar vervoerscholennatuur Afval en parkeren:Benieuwd waar u huisafval kan laten?Klik hier voor meer informatie over huisvuil in AmsterdamKlik hier voor meer informatie over huisvuil in Diemen.Benieuwd of er een parkeermogelijkheid is bij deze woning? Let op: bij sommige woningen is een parkeervergunning niet toegestaan.Klik hier voor meer informatie over parkeervergunningen in de gemeente AmsterdamKlik hier voor meer informatie over parkeervergunningen in de gemeente Diemen Technische staat van onze woningenWe leveren de woning volgens de Lieven de Key standaard op. Houd er rekening mee dat u zelf nog wat aan de woning moet doen. Denk hierbij bijvoorbeeld aan behangen en schilderen en het leggen van een vloer. Kijk hier voor de kwaliteitseisen van Lieven de Key en hoe wij een woning opleveren.Aanvullende voorwaardenWaarborgsomLieven de Key brengt een waarborgsom ter hoogte van €808,- in rekening. Deze waarborgsom betaalt u samen met de eerste huur vóór ondertekening van de huurovereenkomst.Verzamel alvast uw gegevensWordt u uitgenodigd voor de bezichtiging? Verzamel dan alvast uw gegevens. Wacht niet totdat u de eerste kandidaat bent. Deze documenten moet u straks aanleveren:1. Verklaring kandidaat (verplicht document) 2. Inkomensverklaring van de belastingdienst (verplicht document) 3. Verhuurdersverklaring: woont u nog thuis? Dan hoeft u dit document niet aan te leveren.4. Uittreksel Basisregistratie Personen (BRP) van de gemeente waar u nu woont: woont u in Amsterdam? Dan hoef u dit document niet aan te leveren.Kijk voor meer informatie over deze documenten op onze website: https://lievendekey.nl/socialehuurwoning"
281663,Berkenweg 27 A,"Bovenwoning zonder lift Woning•    Centraal gelegen in het dorp Oud Zaandijk•    Bouwjaar 1950 op 1e verdieping •    Woning te bereiken via trap •    Deze woning wordt niet verhuurd aan een huishouden met kinderen•    Vloertype Hout•    Centrale verwarming d.m.v. combi HRE CV-ketel•    Gesloten keuken•    Elektrisch koken perilex aansluiting aanwezig maximaal 7200 watt•    Balkon op het zuidwesten•    Er is een privé berging op de begane grond aanwezig •    Het toilet is in de compacte badkamer•    Gratis parkeren voor de deur•    Wasmachine aansluiting en CV op zolder•    Gehorigheid: leef geluiden•   Houd er rekening mee dat u zelf nog het één en ander moet doen om de woning naar uw smaak te maken. Denk hierbij aan het leggen van vloeren/ondervloeren (minimaal 10 decibel reducerend), afstomen van behang, schilderen/behangen van de muren, deuren, (raam)kozijnen en plafonds. Parteon levert de woning aan u op volgens de basisregels: Schoon, heel en veilig.•    Foto's ter indicatie: afwerking kan afwijken•    Vaste trap naar zolder•    Doorgaande weg en vaart voor de deur•    Een persoonlijk intakegesprek maakt deel uit van de selectieprocedure. Indien u kandidaat 1 wordt voor deze woning willen wij u erop wijzen dat toezegging van de woning pas geschiet na goed keuring van het persoonlijke intake gesprek. Kandidaten dienen een dagbesteding te hebben. Rustige en nette bewoning gewenst. •    Indien u afwezig bent bij de bezichtiging zonder geldige reden, kunnen wij u deze woning niet toewijzen.Omgeving•    Supermarkt op loopafstand•    Lagere scholen en middelbare school op fietsafstand•    Openbaar vervoer op loopafstand •    Woning is gelegen in een rustige wijkLet op: woningkenmerken en plattegrond kunnen mogelijk iets afwijken van de werkelijkheid. Bijvoorbeeld omdat wij nog werkzaamheden moeten uitvoeren na de bezichtiging. De basis zoals het aantal kamers en het type woning staan vast.Aan deze advertentie kunt u geen rechten ontlenen.Huurprijs is onder voorbehoud. Deze kan nog wijzigen.     "
281419,Kepplerstraat 26 A,"Driekamer bovenwoning Zaandam Zuid.WoningEigen entreeTrapHalApart toiletAfgesloten smalle keuken aan de achterzijde met toegang tot een klein balkonDoorzon woonkamer.Badkamer met wastafel en douchehoek en wasmachine opstelplaats.Trap naar de tweede verdieping.Overloop waar de Cv-ketel hangt.Twee slaapkamers met dakkapel en inpandige kasten.In de achtergelegen steeg op straat is een eigen bergingWoonomgevingDeze woning is gelegen aan de drukke doorgaande weg in de Verzetsheldenbuurt in Zaandam ZuidDit is een kindvriendelijke en groene wijk, nabij het centrumDe bereikbaarheid is goed door de ligging nabij uitvalswegenParkeren is gratisEen bushalte ligt op loopstandHet winkelcentrum Vermiljoenweg ligt op fietsafstandIn de directe omgeving zijn een aantal scholen en kinderopvangDe woning ligt nabij De Gouw en het DarwinparkAanvullende informatieBezichtiging zal plaatsvinden op donderdag 19 december om 14.30 uur.De woning is gebouwd in 1953, later is de woning opgesplitst in een beneden en een bovenwoning.De vloer op de 1e verdieping is van beton, op de 2e verdieping is van hout.Gezien het bouwjaar is de woning gehorig, belangrijk om hiermee ook rekening te houden i.v.m. de onderburen. LET OP PLATTEGROND WIJKT AF VAN DE WERKELIJKHEID. SLAAPKAMER 1 IS ER NIET MEER, DAT IS ONDERDEEL VAN DE WOONKAMER."
281730,Th. K. van Lohuizenlaan 54,"TOEWIJZING OP BASIS VAN MOTIVATIE: Ben je sociaal, ondernemend en ontmoet je graag jongeren uit verschillende culturen? Lees dan verder!LOhuizen : een eigen plek, vol gezelligheidIn onze bijzondere woonprojecten wonen jonge statushouders en jongeren uit Nederland om en om naast elkaar. Een statushouder is iemand met een verblijfsvergunning voor vijf jaar. Samen vormen de jongeren een hechte community, waardoor de statushouders nog beter kunnen integreren in Nederland.Als je woont in een gemengd wonen project, heb je je eigen woning, maar er is ook een gezamenlijke huiskamer en een (moes)tuin waar je elkaar kunt ontmoeten. Samen zorg je ervoor dat het pand er netjes en gezellig uitziet. Er worden door en voor de bewoners activiteiten georganiseerd, waar iedereen aan mee kan doen. Denk aan samen koken, sporten, de Nederlandse taal oefenen, gamen, noem maar op. Je leert elkaar kennen, helpt elkaar waar dat kan en maakt er vooral samen een leuke tijd van.  Huurovereenkomst:Deze huurovereenkomst betreft een zelfstandige woning in een gebouw waarvoor een omgevingsvergunning als bedoeld in artikel 2.23a, eerste lid, van de Wet algemene bepalingen omgevingsrecht is verleend met een termijn van maximaal vijftien jaren;Dit betekent dat sprake is van tijdelijke bouw en dat deze overeenkomst van tijdelijke aard is;De voor het gebouw verleende omgevingsvergunning is verleend door de Omgevingsdienst Noordzeekanaal onder het kenmerk 3943905 en is verleend voor een periode van 10 jaar, beginnend op 7 juli 2017 en vervallend op 6 juli 2027 (hierna: “de omgevingsvergunning”);Verhuurder kan de huurovereenkomst op grond van artikel 7:274 lid 1 onder g van het Burgerlijk Wetboek opzeggen tegen de dag waarop de omgevingsvergunning komt te vervallen;Bij het einde van deze huurovereenkomst heeft huurder geen recht op vervangende woonruimte en/of een tegemoetkoming in de verhuis- en inrichtingskosten;Huurder behoudt zijn eventuele wachtpunten bij WoningNet om in aanmerking te komen voor een woonruimte; Wat houdt dit precies in? We bieden geen jongerencontracten van vijf jaar meer aan voor deze woningen. Wel bieden we flexcontracten aan. Een flexcontract is anders dan het jongerencontract. Je kunt bij flexcontracten geen startpunten aanvragen. Maar net zoals bij het jongerencontract behoud je wel je wachtpunten.Jongerencontracten duren vijf jaar en zo lang staat dit complex wellicht niet meer. Daarom bieden we een contract aan dat geldig is zolang de vergunning voor de omgeving geldig is: het flexcontract. Bij het flexcontract is de reden voor opzegging dat de vergunning voor de omgeving afloopt.Hoe maak je kans? Om kans te maken op een woning, moet je in ieder geval hieraan voldoen:Je bent minimaal 18 en maximaal 22 jaar;Je staat open voor mensen met een andere achtergrondJe bent graag sociaal actief;Je vindt het leuk om af en toe een activiteit te organiseren of er aan mee te doen;Je hebt oog voor je buren en je directe woonomgeving;Je kijkt ernaar uit om er samen met je buren een superleuke woonplek van te maken. Toewijzen op motivatie:Toewijzing zal plaatsvinden mede op grond van een motivatie door de woningzoekende.Voorafgaand aan de bezichtiging zal om een schriftelijke motivatie worden gevraagd, de kandidaten die in aanmerking komen om hun motivatie aan te leveren ontvangen een e-mail met verdere toelichting nadat de advertentie gesloten is. De motivatie wordt beoordeeld door een commissie.Kandidaten worden bij een onvoldoende motivatie afgewezen, bij afwijzing op basis van een onvoldoende motivatie vindt echter geen puntenafbouw plaats.Als een kandidaat geen motivatie aanlevert, wijzen wij diegene ook af voor de woning. In een dergelijk geval vindt er wel puntenafbouw plaats.De kandidaten die wel een afdoende motivatie aanleveren worden uitgenodigd voor bezichtiging van de woning.Bij de bezichtiging zullen de kandidaten worden gevraagd hun motivatie nogmaals mondeling toe te lichten.Het kan voorkomen dat je op basis van deze mondelinge toelichting alsnog afgewezen wordt voor de woning. Ook in dat geval vindt er geen puntenafbouw plaats.   Th. K. van Lohuizenlaan 54EénkamerwoningWoon-/slaapkamer met open keukenGasloosDe kosten voor nutsvoorzieningen (energie en verwarming) zijn inbegrepen in de huurDe kosten voor het gebruik van internet zijn inbegrepen in de huurBadkamer met douche en toiletGemeenschappelijke wasruimte"
280875,Kamerlingh Onnesstraat 192,"Leuke portiekwoning met 2 slaapkamers, balkon en dakterras. Ook heeft de woning een kleine bergzolder. De woning bevindt zich op de 3e woonlaag van de portiek en ligt gelegen in de groene Stadsparkwijk. In de buurt zijn diverse voorzieningen aanwezig. Binnen 15 minuten fietst u naar de binnenstad.De nieuwe huuringangsdatum is per 10 januari 2025.Voordat wij u de woning definitief toewijzen, plannen wij een intakegesprek. Tijdens dat gesprek vertellen wij u meer over de woning en over de (nabije) woonomgeving en bespreken we met u of die bij u als huurder passen. Op basis van de intake kan de voorlopige aanbieding worden ingetrokken. Uw inschrijfdatum bij WoningNet is dus niet bepalend voor definitieve toewijzing van deze woning.Minimaal inkomen voor deze woning:• geen eisenMaximaal inkomen voor deze woning (dit geldt niet voor wijkvernieuwingsurgenties en rolstoelindicaties):• Voor 1 persoon € 49.669,-• Voor 2 of meer personen € 54.847,-De advertentie is gewijzigd op 02-12-2024 16:12:55."
